route_cd,route_name,internal_route_cd,ETM route_name,ETM Stage Codes
PRV79,BICHOLIM-BICHOLIM via SINQUERIM,PRV79,79,BICHOLIM-POLYTECNIC-WADYAR-MAYE PNCHYT-GAONKARWADA-HALDANWADI-POIRA-SINQUERIM-POIRA-HALDANWADI-GAONKARWADA-MAYE PNCHYT-WADYAR-POLYTECNIC-BICHOLIM
PRV80,BICHOLIM-MADEL via SADETIR,PRV80,80,BICHOLIM-POLYTECNIC-WADYAR-MAYE TISK-BHAVKAI-VAINGINE-TIKHAJAN-SADETIR-SAUD CHURCH-DEVGIN-CHEMRAN-MADEL
PRV81,BICHOLIM-MADEL via HATURLI,PRV81,81,BICHOLIM-PAZ-DHABDHABA-PILGAO-SAPT. NARVA-PANCHAYAT-NARVA-HATURLI-TIKHAJAN-SADETIR-SAUD CHURCH-DEVGIN-CHEMRAN-MADEL
PRV82,BICHOLIM-MURDI via PILGAO,PRV82,82,BICHOLIM-PAZ-DHABDHABA-PILGAO-SAPT. NARVA-PANCHAYAT-NARVA-MURDI
PRV83,IBRAMPUR-VALPOI via ADVOI,PRV83,83,IBRAMPUR-V. MAN SCOL-IBRAMPUR X-HANKHANE-SASOLI-HEDUS-MANERI-KUBALWADI-DODAMARG-GOA BORDER-GA DDMRG-KASARPAL-NANORA-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-PISSURLEM-SHIGNE-VAGURE-ADVOI-MHADAI-PADELI-BHIRONDA-SAVARSHE-ASSOLEM JNC-NANUS-B.WADA/NX-VALPOI
PRV84,IBRAMPUR-VALPOI via BICHOLIM,PRV84,84,IBRAMPUR-V. MAN SCOL-IBRAMPUR X-HANKHANE-SASOLI-HEDUS-MANERI-KUBALWADI-DODAMARG-GOA BORDER-GA DDMRG-KASARPAL-NANORA-ASSNODA-MULGAO B/S-MULGAO TMP-VALSHI-BICHOLIM-ZATYE COLGE-SARVAN X-ADHAR HSPTL-VIJAY NAGAR-KARAPUR TSK-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI
PRV85,PANAJI-IBRAMPUR via ASSNODA,PRV85,85,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-MADEL-TIVIM-TIVI GROUND-CANSA BRD-SIRSAI RLY-SIRSAI COPL-CLERRA SCOL-ASSNODA-NANORA-KASARPAL-GA DDMRG-GOA BORDER-DODAMARG-KUBALWADI-MANERI-HEDUS-SASOLI-HANKHANE-IBRAMPUR X-V. MAN SCOL-IBRAMPUR
PRV86,PANAJI-IBRAMPUR via KULAN,PRV86,86,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-PALYA X-DADACHI XOR-NAGZAR-PURVA-PURVA HSPTL-CASARVARNE-BAILPAR-CHANDEL X-HASAPUR-HASAPR FARM-HANKHANE-HEDUSWADI-IBRAMPUR X-V. MAN SCOL-IBRAMPUR
PRV87,PANAJI MKT-HANKHANE via KULAN,PRV87,87,PANAJI MKT-FERRY BOAT-PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-PALYA X-DADACHI XOR-NAGZAR-PURVA-PURVA HSPTL-CASARVARNE-BAILPAR-CHANDEL X-HALI-HASAPUR-HASAPR FARM-HANKHANE
PRV88,PANAJI MKT-HALARNA via KULAN,PRV88,88,PANAJI MKT-FERRY BOAT-PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-PALYA X-DADACHI XOR-NAGZAR-PURVA-PURVA HSPTL-CASARVARNE-BAILPAR-KHUTWAL-TALRNA-TARMAS-BORALWADA-ALORNA FORT-HALARNA
PRV89,PANAJI-HALARNA,PRV89,89,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-COLVALE TAR-MANSHER-REVODA BANK-REVDA CHRCH-NDA WADI-NDA MADANI-NADORA-CHAPEL X-PIRNA-OZRIM BRDGE-OZRIM-SANGWADA-TARMAS-TALARNA-BORALWADA-ALORNA FORT-HALARNA
PRV90,PANAJI-PORASKADE via WARKHAND,PRV90,90,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL DK-DHARGAL TMP-CHICALIM-PALYA-PALYA X-DADACHI XOR-NAGZAR-WARKHAND-NANACHIPANI-VITALA DEVI-NIGAL JUNC-KHAJNE-BHATPAONI-STD. BRIDGE-PORASKADE
PRV91,MAPUSA-MADKAI via DADACHIWADI,PRV91,91,MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL DK-DHARGAL TMP-CHICHULA-DADACHIWADI-SAI DDW/XRO-NAGZAR-HR FRM/BENL-OZARIM-MADKAI
PRV92,MAPUSA-MOP. P.WADA via PEDNE,PRV92,92,MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-OSHELBAG-WALPE-WALPE COLGE-MALPE-PEDNE-NAIBAG-STD. BRIDGE-PORASKADE-RLY O/BRIDG-UGVE-TAMBOSHE-KARULWADA-MOPA-MOP. P.WADA
PRV93,MAPUSA-BHUTWADI via PEDNE,PRV93,93,MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-OSHELBAG-WALPE-WALPE COLGE-MALPE-PEDNE-MALPE-WALPE COLGE-WALPE-BHUTWADI
PRV94,PANAJI-KORGAO via PEDNE,PRV94,94,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-OSHELBAG-WALPE-WALPE COLGE-MALPE-PEDNE-PARASHTE-KALOBA TMP-GOLIBA TMP-KONADI-DEVSU-KORGAO
PRV95,PANAJI-KORGAO via ARABO,PRV95,95,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL DK-SHIRGAL-ARABO-TUEM CROSS-TUEM V.TMP-TUEM-T.BGWTI TMP-TUEM IDC-TUEM HSPTL-BHAIDWADA-PETECHAWADA-KORGAO
PRV96,PANAJI-MORJIM via ARABO,PRV96,96,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL DK-SHIRGAL-ARABO-TUEM CROSS-TUEM V.TMP-TUEM-T.BGWTI TMP-TUEM IDC-TUEM HSPTL-KADPAKADE-PARSEM-PRC MADLA-P. CHONSAI-AGARWADA-AGARWADA DP-CHOPDE-KHANDIR-M.BEACH CRO-MORJI DEULW-MORJI SCHOL-MORJIM
PRV97,PANAJI-ASHVE,PRV97,97,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL DK-SHIRGAL-ARABO-TUEM CROSS-TUE MANSHI-VIRNODA-VIRNODA TMP-WALPE-WALPE COLGE-MALPE-PEDNE-TUEM HSPTL-BHAIDWADA-PETECHAWADA-SACCHE BHAT-NAIKWADA-ASKAWADA-DEULWADA-MADLAMAZ-ASHVE
PRV98,PANAJI-HARMAL,PRV98,98,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL DK-SHIRGAL-ARABO-TUEM CROSS-TUE MANSHI-VIRNODA-VIRNODA TMP-WALPE-WALPE COLGE-MALPE-PEDNE-PARASHTE-KALOBA TMP-GOLIBA TMP-KONADI-DEVSU-KORGAO-BHATWADI-HARMAL
PRV99,PANAJI-HARMAL via PEDNE,PRV99,99,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KULAN-OSHELBAG-WALPE-WALPE COLGE-MALPE-PEDNE-PARASHTE-KALOBA TMP-GOLIBA TMP-KONADI-DEVSU-KORGAO-BHATWADI-HARMAL
VSD10,PANAJI-SHIRODA via PONDA,VSD10,10,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-BHOMA-KUNDAI-MANGESHI-MARDOL-PATYEKADE-FARMAGUDI-FMD CIRCLE-PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA
VSD13,PONDA-SHIRODA,VSD13,13,PONDA-DHAVLI-TOP COLA-BORI SKVR-SAI TMPLE-BORI BRDG-TARVALEM-VAZEM-SHIRODA
VSD14,VASCO-HEDODE,VSD14,14,VASCO-SHIPYARD-VADEM-CHICALIM-DABOLI-ZUYAR-ZAREER-S CONVENT-SANCOALE-CORTALIM-AGASSAIM-PILLAR-NEURA-VODLE NEURA-MANDUR TITO-AZOSHI-CARMALI-PETTER-K. RAILWAY-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-SONAL CROSS-NAGARGAO-HEDODE
VSD15,VASCO-HEDODE,VSD15,15,VASCO-SHIPYARD-VADEM-CHICALIM-VIDYA/RIGIN-AIRPORT-DABOLI-MES COLLEGE-BIRLA-ZHARI-ZUARINAGAR-UPAS NAGAR-METASTRIP-KADIMACHIN-TITAN-CIPLA-TITAN-KSRL/BRLA X-PAJENTAR-CORTALIM-AGASSAIM-PILLAR-NEURA-VODLE NEURA-MANDUR TITO-AZOSHI-CARMALI-PETTER-K. RAILWAY-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-SONAL CROSS-NAGARGAO-HEDODE
VSD16,VASCO-SONAL,VSD16,16,VASCO-SHIPYARD-VADEM-CHICALIM-DABOLI-ZUYAR-ZAREER-S CONVENT-SANCOALE-CORTALIM-AGASSAIM-PILLAR-NEURA-VODLE NEURA-MANDUR TITO-AZOSHI-CARMALI-PETTER-K. RAILWAY-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-CUDSEM JNC-CUDSEM-SAVERDEM-SONAL
VSD17,PANAJI-KADTARI via MARCEL,VSD17,17,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-ACGL/SALELI-BHUIPAL-KUMARKHAN-REDIGHAT-NGVE/N.CROS-VALPOI-CUDSEM JNC-CUDSEM-SAVERDEM-SONAL-KADTARI
VSD18,PANAJI-ANSOLEM via MARCEL,VSD18,18,PANAJI-R. PATTO-RBDR FERRY-RIBANDAR-RBDR SCHOOL-ST.PEDRO-BAINGINI-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-HOUSIN BRD-HARVALE-PRATAP NAGR-SUPACHI PUD-HONDA-HONDA VADAK-PISSURLEM-SHIGNE-VAGURE-ADVOI-MHADAI-PADELI-BHIRONDA-SAVARSHE-ASSOLEM JNC-NANUS-B.WADA/NX-VALPOI-B.WADA/NX-NANUS-ASSOLEM JNC-ANSOLEM
VSD19,PONDA-KUDCHRE TMP via MARCEL,VSD19,19,PONDA-FMD CIRCLE-FARMAGUDI-PATYEKADE-MARDOL-MANGESHI-KUNDAI-BHOMA-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-KARAPUR TSK-VIJAY NAGAR-ADHAR HSPTL-SARVAN X-ZATYE COLGE-BICHOLIM-VATHADEV-VAVTI-DANGRWADA-KUDCHRE TMP
VSD20,MARGAO-KUDCHRE TMP,VSD20,20,MARGAO-FATORDA-MARGAO PWD-ARLEM-RAI-RAI AMYAKDE-TEMBER-AMORA-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA-FMD CIRCLE-FARMAGUDI-PATYEKADE-MARDOL-MANGESHI-KUNDAI-BHOMA-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-KANDOL TMP-AMONA-SEZA GATE-NHAVELI TMP-NHAVELI-KUDNE-GAWTHAN-SANKHALI-KARAPUR TSK-VIJAY NAGAR-ADHAR HSPTL-SARVAN X-ZATYE COLGE-BICHOLIM-VATHADEV-VAVTI-DANGRWADA-KUDCHRE TMP
VSD21,HARBOUR-AKHADA,VSD21,21,HARBOUR-SADA-VASCO-SHIPYARD-VADEM-CHICALIM-DABOLI-ZUYAR-ZAREER-S CONVENT-SANCOALE-CORTALIM-AGASSAIM-PILLAR-NEURA-VODLE NEURA-MANDUR TITO-AZOSHI-CARMALI-PETTER-K. RAILWAY-OLD GOA-CORLI PUMP-CORLIM-DHULAPI-BANASTARI-TIVRE BUILD-TIVREM-MARCEL-TONCA-KUMBHARJUA-ST. ESTEVE-AKHADA
VSD22,PANAJI-KAMORCOND,VSD22,22,PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-SIRDON/ZUAR-GOA VELHA-PILLAR-AGASSAIM-CORTALIM-THANA-CORPAWADA-KELOSI-RASSAIM DOK-RASSAIM FRY-ANGDI-LOTULIM-CHWGULE DOK-BORI BRDG-TARVALEM-VAZEM-SHIRODA-ANANDWADI-TORLA-SAKHARWAL-PAZ-BIBAL-KAMORCOND
VSD24,PANAJI-PONDA via TALAULIM,VSD24,24,PANAJI-ST. CRUZ X-BAMBOLI GMC-BAMBOLI W/S-SIRDON/ZUAR-GOA VELHA-PILLAR-AGASSAIM-CORTALIM-PAJENTAR-KSRL/BRLA X-TITAN-CIPLA-TITAN-KSRL/BRLA X-THANA-CORPAWADA-KELOSI-RASSAIM DOK-RASSAIM FRY-ANGDI-LOTULIM-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-ADUSHEM-TAMSHER-WADDI-TALAULIM-DURBHAT-ADPAI-AGAPUR-AGAPUR-ADPAI-DURBHAT-TALAULIM-DON KHAMB-KAPILESHWAR-PONDA TISK-PONDA
VSD25,PANAJI-BHUTWADI via PEDNE,VSD25,25,PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-PDEM/KRWDA-KARASWADA-C HUSIG BRD-BINANI-COLVALE-MAHAKHAJAN-DHARGAL-KUDNE-OSHELBAG-WALPE-WALPE COLGE-MALPE-PEDNE-MALPE-WALPE COLGE-WALPE-BHUTWADI
VSD26,PANAJI-MANDRE MDMZ,VSD26,26,PANAJI MKT-FERRY BOAT-PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-XELPE/HSPTL-KUCHELI-SOARES WDO-MARNA-SIOLIM CPL-SIOLIM CRCH-SFX SCHOOL-SIOLIM-CHOPDE-KHANDIR-M.BEACH CRO-MORJI DEULW-MORJI SCHOL-MORJIM-NEW WADA-ASHVE-MANDRE MDMZ
VSD27,HARBOUR-DEVSU,VSD27,27,HARBOUR-SADA-VASCO-SHIPYARD-VADEM-CHICALIM-DABOLI-ZUYAR-ZAREER-S CONVENT-SANCOALE-CORTALIM-AGASSAIM-PILLAR-GOA VELHA-SIRDON/ZUAR-BAMBOLI W/S-BAMBOLI GMC-ST. CRUZ X-PANAJI-SAI SERVICE-TIN BLD/COL-GULYAKADE-PRV COPEL-PRV WADAKAD-PRV BAZAR-GIRI CROSS-GREEN PARK-GIRI CHAPEL-MAPUSA-MPS COURT-DULER-XELPE/HSPTL-KUCHELI-SOARES WDO-MARNA-SIOLIM CPL-SIOLIM CRCH-SFX SCHOOL-SIOLIM-CHOPDE-AGARWADA DP-AGARWADA-P. CHONSAI-PRC MADLA-PARSEM-KADPAKADE-TUEM HSPTL-BHAIDWADA-PETECHAWADA-KORGAO-DEVSU
VSD28,HARBOUR-ASSOLDA via QUEPEM,VSD28,28,HARBOUR-SADA-VASCO-SHIPYARD-VADEM-CHICALIM-VIDYA/RIGIN-AIRPORT-DABOLIM-MES COLLEGE-BIRLA-ZHARI-ZUARINAGAR-UPAS NAGAR-METASTRIP-KADIMACHIN-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO-MARGAO MKT-PAJIFOND-A.PWER HUSE-RAWANFOND-MES COLLEGE-GANPATI TMP-LAKAKI/PALI-DON KHURIS-PADRIBHAT-GUDI-CHAD.TMP AG-PARODA-QUEPEM-QPM COURT-TILAMOL-XELDEM-GOVLAR-ASSOLDA
VSD29,VASCO-POLLEM BDR,VSD29,29,VASCO-SHIPYARD-VADEM-CHICALIM-VIDYA/RIGIN-AIRPORT-DABOLIM-MES COLLEGE-BIRLA-ZHARI-ZUARINAGAR-UPAS NAGAR-METASTRIP-KADIMACHIN-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO-MARGAO MKT-NAVELIM-DHARMAPUR-CHINCHINI X-DANDEWADI-PAZARKHAN-CUNCOLIM-DEMANI-BALLI-BENODE-GODEWAL-PADDI-PISURNEM-POLAKODE-GULEM-CHAR RASTA-CANACONA-SHRISTHAL-MOKHARD-BHATPAL-ARDOFOND-PARTGAL-PRSHURM TMP-POIGUINIM-KARAY-MASHEM-DAPOT-LOLYE-XELIM-POLLEM BDR
VSD3,VASCO-MARGAO MKT via CORTALIM,VSD3,3,VASCO-SHIPYARD-VADEM-CHICALIM-DABOLI-ZUYAR-ZAREER-S CONVENT-SANCOALE-CORTALIM-THANA-KSRL/BRLA X-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO-MARGAO MKT
VSD30,VASCO-HARBOUR via SADA,VSD30,30,VASCO-SADA-HARBOUR
VSD33,VASCO-CIPLA via BIRLA,VSD33,33,VASCO-SHIPYARD-VADEM-CHICALIM-VIDYA/RIGIN-AIRPORT-DABOLIM-MES COLLEGE-BIRLA-ZHARI-ZUARINAGAR-UPAS NAGAR-METASTRIP-KADIMACHIN-TITAN-CIPLA
VSD34,HARBOUR-GOA UNVRSTY via CORTALIM,VSD34,34,HARBOUR-SADA-VASCO-SHIPYARD-VADEM-CHICALIM-DABOLI-ZUYAR-ZAREER-S CONVENT-SANCOALE-CORTALIM-AGASSAIM-PILLAR-GOA VELHA-SIRDON/ZUAR-BAMBOLI W/S-BAMBOLI GMC-GOA UNVRSTY
VSD35,SADA-FMD ENG CLG,VSD35,35,SADA-VASCO-SHIPYARD-VADEM-CHICALIM-DABOLI-ZUYAR-ZAREER-S CONVENT-SANCOALE-CORTALIM-THANA-CORPAWADA-KELOSI-RASSAIM DOK-RASSAIM FRY-ANGDI-LOTULIM-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA-FMD CIRCLE-FARMAGUDI-FMD ENG CLG
VSD36,SADA-RITE COLAGE via CORTALIM,VSD36,36,SADA-VASCO-SHIPYARD-VADEM-CHICALIM-DABOLI-ZUYAR-ZAREER-S CONVENT-SANCOALE-CORTALIM-THANA-CORPAWADA-KELOSI-RASSAIM DOK-RASSAIM FRY-ANGDI-LOTULIM-CHWGULE DOK-BORI BRDG-TARVALEM-VAZEM-SHIRODA-RITE COLAGE
VSD38,MARGAO-PANAJI via CANSAULIM,VSD38,38,MARGAO-NUVEM-MURIDA/CLTA-RAILWAY X-MAJORDA-UTTORDA-AROSSIM-CANSAULIM-VELSAO-VELSAO B/S-DMDR TMP/MR-UPAS NAGAR-SANCOALE-SNC TMP/JNC-SNC BANK-CORTALIM-CORTALIM X-AGASSAIM-PILLAR-GOA VELHA-SIRDON/ZUAR-BAMBOLI W/S-BAMBOLI GMC-ST. CRUZ X-PANAJI
VSD4,VASCO-PONDA via CORTALIM,VSD4,4,VASCO-SHIPYARD-VADEM-CHICALIM-DABOLI-ZUYAR-ZAREER-S CONVENT-SANCOALE-CORTALIM-THANA-CORPAWADA-KELOSI-RASSAIM DOK-RASSAIM FRY-ANGDI-LOTULIM-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA
VSD40,VASCO-MOLLEM,VSD40,40,VASCO-SHIPYARD-VADEM-CHICALIM-VIDYA/RIGIN-AIRPORT-DABOLI-MES COLLEGE-BIRLA-ZHARI-ZUARINAGAR-UPAS NAGAR-METASTRIP-KADIMACHIN-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO-FATORDA-MARGAO PWD-ARLEM-RAI-RAI AMYAKDE-TEMBER-AMORA-CHWGULE DOK-BORI BRDG-SAI TMPLE-BORI SKVR-TOP COLA-DHAVLI-PONDA-UPPER BAZAR-CURTI-KHANDEPAR-CHWGUL W/S-HOLY CROSS-NESTLE-MRF-USGAO TISK-SUGAR FCTRY-DHARBANDORA-DHABA-SUKTALEM-DHATFARM-MOLLEM
VSD43,AIRPORT-CALANGUTE via PANAJI,PRV136,136,CALANGUTE-PANAJI-AIRPORT
VSD43,AIRPORT-CALANGUTE via PANAJI,VSD43,43,AIRPORT-PANAJI-CALANGUTE
VSD43,AIRPORT-CALANGUTE via PANAJI,VSD74,74,AIRPORT EV-PANAJI EV-CALANGUTE EV
VSD46,MARGAO-VASCO via CIPLA,VSD46,46,MARGAO-NUVEM-RUMDER-AGNEL ASHRM-SONAULIM-VERNA-PIRNI-TITAN-CIPLA-TITAN-KSRL/BRLA X-THANA-CORTALIM-SANCOALE-S CONVENT-ZAREER-ZUYAR-DABOLI-CHICALIM-VADEM-SHIPYARD-VASCO
VSD50,SADA-HONNAWAR,VSD50,50,SADA-VASCO-SHIPYARD-VADEM-CHICALIM-VIDYA/RIGIN-AIRPORT-DABOLIM-MES COLLEGE-BIRLA-ZHARI-ZUARINAGAR-UPAS NAGAR-METASTRIP-KADIMACHIN-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO-MARGAO MKT-NAVELIM-CUNCOLIM-BALLI-PISURNEM-CANACONA-SHRISTHAL-MOKHARD-BHATPAL-ARDOFOND-PARTGAL-PRSHURM TMP-POIGUINIM-KARAY-MASHEM-DAPOT-LOLYE-XELIM-POLLEM BDR-MAZALI-SADASHIVGAD-KARWAR-AWARSA-ANKOLA-MADANGIRI-MIRJAN-KUMTA-HONNAWAR
VSD51,VASCO-KARWAR,VSD51,51,VASCO-SHIPYARD-VADEM-CHICALIM-VIDYA/RIGIN-AIRPORT-DABOLIM-MES COLLEGE-BIRLA-ZHARI-ZUARINAGAR-UPAS NAGAR-METASTRIP-KADIMACHIN-TITAN-PIRNI-VERNA-SONAULIM-AGNEL ASHRM-RUMDER-NUVEM-MARGAO-MARGAO MKT-NAVELIM-DHAMAPUR-CHINCHINI X-DANDEWADI-PAZARKHAN-CUNCOLIM-DEMANI-BALLI-BENODE-GODEWAL-PADDI-PISURNEM-POLAKODE-GULEM-CHAR RASTA-CANACONA-SHRISTHAL-MOKHARD-BHATPAL-ARDOFOND-PARTGAL-PRSHURM TMP-POIGUINIM-KARAY-MASHEM-DAPOT-LOLYE-XELIM-POLLEM BDR-MAZALI-SADASHIVGAD-KARWAR
